artists,x0,x1,play_count
Andy Mineo Lecrae,13.447747,9.889769,3
Andy Montañez,9.604712,7.243074,6
Andy Williams,3.7277284,8.321404,80
Anestis Delias,3.4581628,12.7800455,3
Anestopoylos Giorgos Giorgos Papasideris Klarino,2.0049448,12.696339,6
Anestos Delias,3.0334136,13.159246,8
Angel Canales,4.8798027,8.545918,3
Angel Olsen,4.7311506,9.060581,3
Angel Ramos Charlo Francisco Canaro,2.963895,12.590414,5
Angel Witch,8.688588,12.841292,3
Angela Bofill,7.7565193,10.463886,9
Angela Cartwright Bill Lee Charmian Carr Debbie Turner Duane Chase Heather Menzies Julie Andrews Kym Karath Nicholas Hammond,4.801783,9.076833,4
Angela Cartwright Charmian Carr Debbie Turner Duane Chase Heather Menzies Julie Andrews Kym Karath Nicholas Hammond,5.8224425,7.418377,5
Angela Lansbury,4.074647,8.917615,4
Angela Lansbury Len Cariou Paul Gemignani Stephen Sondheim,5.3722653,8.623489,3
Angela Lansbury Paul Gemignani Stephen Sondheim,6.3483524,8.329486,3
Angelo Badalamenti,-1.817831,10.816465,10
"Angelo Mercuriali Giacomo Puccini Giuseppe Di Stefano Maria Callas Orchestra Del Teatro Alla Scala, Milano Tito Gobbi Victor de Sabata",3.0000288,8.7553625,3
Angelo Questa Ermanno Wolf-Ferrari Orchestra Sinfonica Di Torino Della Rai,0.8892585,10.984963,4
Angelo Questa Giuseppe Verdi Orchestra Sinfonica Di Torino Della Rai,4.5088744,8.511582,7
Angels & Airwaves,10.763502,13.126775,15
Angie Stone,11.073451,7.5327473,3
Angurbala Devi,0.54249465,11.988057,11
Angus & Julia Stone,6.4751163,9.944392,9
Ani DiFranco,6.763042,8.908283,9
Ania Dorfmann Arturo Toscanini Ludwig van Beethoven,-0.86949533,10.639525,3
Ania Dorfmann Frédéric Chopin,-0.875816,11.877364,6
Ania Dorfmann Ludwig van Beethoven,-0.56986797,11.837781,6
Aniceto Molina,11.768839,8.7623,9
Aniceto Molina Y La Luz Roja De San Marcos,11.680601,8.5669,4
Anika Noni Rose,7.3521113,7.8403707,4
Anil Biswas,2.6504605,12.153383,10
Anima Dasgupta,1.925541,12.431664,4
Anima Ghosh,5.7959237,7.748903,3
Animal Collective,9.921202,13.110347,9
Anita Baker,8.033496,9.817721,3
Anita Kerr Singers Patsy Cline,5.9139175,7.184082,4
Anita Mui,6.1957865,9.869566,4
Anita O'Day,5.1962795,7.8964977,65
Anita O'Day Gene Krupa & His Orchestra Roy Eldridge,6.768249,7.491624,3
Anita O'Day Gene Krupa Big Band Roy Eldridge,6.7610817,7.9061527,3
Anita O'Day Marty Paich & His Orchestra,5.5055885,8.044368,5
Anita O'Day Oscar Peterson Quartet,4.89228,7.835217,12
Anita O'Day Russ Garcia and His Orchestra,5.3869596,7.3402734,5
Anjali Mukherjee,5.993544,7.530061,5
Ann Peebles,10.576847,7.979594,14
Ann Wilson Mike Reno,6.313584,9.828025,3
Ann-Margret,7.1037307,7.6369886,7
Anna Clendening,9.43259,9.832688,3
Anna Kendrick,9.800226,8.868431,4
Annalee Evadne Baker Marni Nixon Portia Nelson,4.634054,8.944391,6
Anne Murray,7.600719,9.507912,25
Anne-Marie,12.846053,10.323978,7
Annelies Kupper Bayerisches Rundfunkorchester Eugen Jochum Lorenz Fehenberger Richard Wagner,2.8114836,8.307635,3
Annette Funicello,9.030747,7.5154614,17
Annette Funicello Tommy Sands,3.7935379,8.148571,4
Annette Moreno,7.380591,10.448171,3
Annie Get Your Gun Original 1946 Chorus Ethel Merman,6.0360208,7.1250353,3
Annie Lennox,7.9395504,10.510019,12
Annie Lennox Heff Moraes,7.798201,10.522052,5
Annihilator,7.6830707,13.762172,3
"Anonymous Boris Ord Choir of King's College, Cambridge Eric Fletcher",-1.5904919,11.127626,3
Another Bad Creation,11.481136,8.99391,3
Anri,11.861469,8.662238,16
Ansambl Biljana,10.483269,10.202978,8
Anson Seabra,4.7807074,8.148389,5
Antal Doráti Béla Bartók Yehudi Menuhin,-0.51594454,11.332955,3
Antal Doráti Sergei Prokofiev William Kapell,-0.061129387,10.922331,18
Anthem Lights,7.692214,10.285064,3
Anthony Hamilton,9.6290655,10.541248,12
Anthony Newley Leslie Bricusse,0.7297327,10.96222,5
Anthony Santos,11.495685,8.819398,3
Anthony Santos Wisin & Yandel,14.680901,8.629898,7
Anthony Warlow,7.209115,10.777767,4
Anthrax,8.72376,12.985563,44
Anti-Flag,11.267346,13.28434,5
Anton Bruckner Berliner Philharmoniker Carl Schuricht,-0.13391025,10.149204,4
Anton Bruckner Bruno Walter Columbia Symphony Orchestra,-1.9171586,10.577599,11
Anton Bruckner Bruno Walter New York Philharmonic,-0.37187287,10.598058,7
Anton Bruckner Hans Knappertsbusch Wiener Philharmoniker,-0.39218083,10.431263,3
Anton Bruckner Karl Böhm Staatskapelle Dresden,-1.3752189,10.413768,8
Anton Bruckner Wiener Philharmoniker Wilhelm Furtwängler,0.05682092,10.1367855,4
Anton Dermota Wiener Philharmoniker Wilhelm Furtwängler Wolfgang Amadeus Mozart,3.575334,6.3738303,3
Anton Rubinstein Oscar Levant,-0.97898704,10.216289,3
Anton Tschechow,5.18555,3.086446,4
Anton Webern Isaac Stern,-1.2596946,12.336925,3
Antonello Venditti,7.5376697,9.627231,3
"Antonino Votto Giacomo Puccini Orchestra Del Teatro Alla Scala Di Milan Orchestra Del Teatro Alla Scala, Milano",3.0530484,7.7909155,5
"Antonino Votto Giacomo Puccini Orchestra Del Teatro Alla Scala Di Milan Orchestra Del Teatro Alla Scala, Milano Rolando Panerai",4.980236,7.1913037,3
Antonio Aguilar,8.029713,6.6820383,110
Antonio Morel,8.6365,6.81546,20
Antonio Morel Frank Cruz,8.793162,6.9112315,3
Antonio Prió,9.731392,9.173544,4
Antonio Vivaldi City of London Sinfonia Nicholas Kraemer Raphael Wallfisch,1.147481,12.898601,3
Antonio Vivaldi English Chamber Orchestra Nigel Kennedy,-0.19932552,11.527108,12
Antonio Vivaldi Eugene Ormandy Isaac Stern Philadelphia Orchestra,1.87739,11.411635,9
Antonio Vivaldi Isaac Stern Jerusalem Music Center Chamber Orchestra,0.56336564,11.9311285,5
Antonis Kalampousis Petros Epitropakis,1.7601545,11.554941,12
Antony Santos,11.348742,7.6708765,10
Antonín Dvořák Bruno Walter New York Philharmonic,-1.1819426,10.444837,4
Antonín Dvořák Chicago Symphony Orchestra Daniel Barenboim Jacqueline du Pré,-1.1944008,11.230034,3
Antonín Dvořák Chicago Symphony Orchestra Fritz Reiner,-1.1791881,10.426581,3
Antonín Dvořák Cleveland Orchestra George Szell,-1.0848913,10.815506,6
Antonín Dvořák Columbia Symphony Orchestra Isaac Stern Milton Katims,2.8490026,8.504497,3
Antonín Dvořák Herbert von Karajan Wiener Philharmoniker,-0.9447908,11.264767,3
Antonín Dvořák Leonard Bernstein New York Philharmonic,-0.72902566,10.755945,8
Antônio Carlos Jobim,1.6816807,12.732258,48
Antônio Carlos Jobim Astrud Gilberto João Gilberto Stan Getz,4.7761917,8.145344,3
Antônio Carlos Jobim Elis Regina,4.5251584,8.879803,15
Antônio Carlos Jobim Frank Sinatra,4.8589325,8.792937,32
Antônio Carlos Jobim Gal Costa,3.6701179,6.07735,4
Antônio Carlos Jobim João Gilberto Stan Getz,5.1518865,7.7265577,8
Antônio Carlos Jobim Roberto Paiva,6.0441885,8.895918,5
Anuel AA,9.9885645,9.994975,3
Anuel AA KAROL G,9.903374,10.699524,8
Anuhea,11.3084,7.5360827,3
Anup Ghoshal,5.7760324,8.188447,6
Anupam Ghatak Lachhiram,1.8469554,13.423128,4
Anupam Ghatak Pt. Amarnath,5.869499,6.1911173,3
Anuradha Paudwal,1.9655577,13.168472,6
Anvil,6.7006664,13.7498665,3
Anzen Chitai,9.433275,9.853609,3
Aphex Twin,2.4376729,11.957665,36
Apocolothoth,-0.8313209,10.388269,35
Apostolos Stamellos Klarino Roza Eskenazi,6.474771,7.378831,3
Apostolos Stamelos Klarino Roza Eskenazi,3.1225386,12.01455,3
Apostolos Xatzixristos,2.2148366,12.595549,3
Apostolos Xatzixristos Markos Vamvakaris,2.0133598,12.794202,15
April Wine,9.494596,10.382284,25
Aqua,11.808542,10.402644,9
Aqua Timez,10.991152,12.809916,3
Aquilo,3.4794738,8.190863,3
Aracy de Almeida,6.737485,7.0925903,6
Aram Khachaturian David Oistrakh Philharmonia Orchestra,-0.09724134,11.794156,3
Aram Khachaturian Oscar Levant,0.030755201,11.018869,3
Aram Khachaturian Serge Koussevitzky William Kapell,-0.30935398,10.886109,6
Arcade Fire,7.52457,13.330626,25
Arcadia,10.099644,9.49101,5
Arcangel,10.401047,11.414213,5
Archana Banashree Indrani,10.438338,8.159369,3
Archers Of Loaf,11.26397,12.031639,4
Archie Bell & The Drells,10.7149515,8.92353,7
Archie Shepp,5.3450894,13.8026905,11
Arctic Monkeys,10.670999,12.256344,60
Aretha Franklin,7.0392337,7.9452596,210
Argent,5.3972607,13.196704,3
Ariana Grande,9.061025,11.154143,52
Ariana Grande Cashmere Cat,8.305185,11.925796,3
Ariana Grande Jessie J Nicki Minaj,12.096668,10.450537,3
Ariana Grande Mac Miller,11.461016,9.36783,3
Ariana Grande Nathan Sykes,4.5518737,8.738655,3
Ariana Grande Nicki Minaj,13.397868,10.091114,4
Ariel Camacho y Los Plebes Del Rancho,10.884064,7.1836753,15
Ariel Pink,9.855261,11.961896,5
Ariel Rivera,7.5866756,8.983327,4
Aries,11.022919,11.246393,5
Arijit Singh,8.019734,10.8962345,6
Arizona Zervas,10.18637,10.553585,6
Arletty,2.7037857,11.40628,3
Arlo Guthrie,7.433117,8.674391,16
Armando Manzanero,6.168604,8.976577,11
Armando Sciascia,-1.7788762,10.988539,7
Armor For Sleep,10.588621,13.726774,4
Arno Reinhardt Astrid Varnay Cologne Radio Chorus Cologne Radio Symphony Orchestra Gertie Charlent Hans Hotter Hasso Eschert Heiner Horn Helene Petrich Helmut Melchert Ilsa Ihme-Sabisch Kathe Moller-Siepermann Kathe Retzmann Leonie Rysanek Marianne Schroeder Marlies Siemeling Res Fischer Richard Kraus Richard Strauss Trude Roesler,3.4605885,6.940883,13
Arnold Bax BBC Symphony Orchestra,-0.1523676,10.214933,3
Arnold Bax Hallé,-1.351099,11.180847,4
Arnold Eidus Castle Hill Orchestra János Starker Maximilian Pilzer Zoltán Kodály,-0.5818313,11.458594,3
Arnold Schoenberg Glenn Gould,-1.6380157,11.960547,4
Arrested Development,14.240743,8.523894,5
Arsenal Efectivo,10.410366,7.9950356,4
Art Blakey,7.576311,8.305321,13
Art Blakey & The Jazz Messengers,7.256013,8.930845,33
Art Blakey & The Jazz Messengers Thelonious Monk,3.4497926,11.141814,9
Art Blakey Kenny Burrell,3.5741966,6.0690794,3
Art Blakey Percussion Ensemble,3.8470814,12.912906,3
Art Blakey Quintet,3.826322,5.85046,9
Art Farmer,1.8638425,12.616136,30
Art Farmer Gigi Gryce,3.5967424,12.307663,8
Art Garfunkel,4.7784557,8.315098,14
Art Of Dying,10.537651,12.498645,3
Art Pepper,6.7641463,7.175352,62
Art Pepper Chet Baker,8.310653,8.036207,7
Art Pepper Marty Paich Marty Paich Quartet,6.500237,6.8373127,3
Art Pepper Sonny Redd,2.359071,12.382825,5
Art Tatum,2.5735335,12.313662,17
Art Tatum Trio,-0.2586138,12.816188,8
Art Taylor,7.602852,8.657682,4
Art Taylor John Coltrane Paul Chambers Red Garland,5.9396605,8.465368,5
Art Taylor Paul Chambers Red Garland,0.5149382,12.553423,16
Arthur Askey,5.930388,5.9654756,11
Arthur Askey and cast,5.2309427,3.1302469,6
Arthur Fiedler Boston Pops Orchestra Earl Wild George Gershwin,-0.75439626,10.824917,3
Arthur Gold Claude Debussy Robert Fizdale,-1.5145638,12.454046,9
Arthur Gold Erik Satie Robert Fizdale,-1.2251942,12.448906,5
Arthur Gold Francis Poulenc Robert Fizdale,-0.6456317,12.030574,3
Arthur Grumiaux Clara Haskil Wolfgang Amadeus Mozart,0.320228,11.747718,6
Arthur Grumiaux Johann Sebastian Bach,1.1610931,11.829061,8
Arthur Grumiaux Milton Thomas Paul Tortelier William Kapell Wolfgang Amadeus Mozart,-0.4094057,11.568198,3
Arthur Harris Columbia Symphony Orchestra Mormon Tabernacle Choir Richard Rodgers,2.7949963,8.316374,8
Arthur Lyman,1.3303474,12.123669,63
Arthur Rubinstein Arturo Toscanini Ludwig van Beethoven,-1.0809981,10.424588,3
Arthur Rubinstein Emanuel Feuermann Franz Schubert Jascha Heifetz,1.0714966,12.381391,3
Arthur Rubinstein Emanuel Feuermann Jascha Heifetz Johannes Brahms,-0.22721794,11.045022,4
Arthur Rubinstein Emanuel Feuermann Jascha Heifetz Ludwig van Beethoven,-0.37646142,11.775353,4
Arthur Rubinstein Franz Liszt,-1.3269306,11.391101,11
Arthur Rubinstein Fritz Reiner Sergei Rachmaninoff,0.012494817,11.652682,19
Arthur Rubinstein Frédéric Chopin,-1.6694024,11.833015,244
Arthur Rubinstein Ludwig van Beethoven,-1.33273,12.486095,3
Arthur Russell,6.455111,9.546762,11
Arthur Schnitzer,5.408457,3.8049421,3
Arthur Sullivan Isidore Godfrey Jeffrey Skitch New Symphony Orchestra,2.8407571,8.562133,3
Arthur Verocai,7.119703,8.974854,10
Artie Morris,7.4338646,8.581598,4
Artie Shaw,1.8625934,12.07886,17
Artie Shaw Mel Tormé The Meltones,0.59445107,11.548843,10
Artur Rodzinski Camille Saint-Saëns New York Philharmonic Robert Casadesus,-0.38564706,11.317657,4
Artur Schnabel Chicago Symphony Orchestra Frederick Stock Ludwig van Beethoven,-1.0002083,10.80647,6
Artur Schnabel Franz Schubert,-1.7936721,11.142455,4
Artur Schnabel Ludwig van Beethoven,-1.50791,11.576297,5
Arturo Basile Ferruccio Tagliavini Francesco Cilea Orchestra di Torino Della RAI,2.9161131,8.46272,5
Arturo Basile Francesco Cilea Orchestra di Torino Della RAI Paolo Silveri,3.7298489,8.43134,4
Arturo Benedetti Michelangeli Frédéric Chopin,-1.7793666,11.719582,5
Arturo Toscanini Christoph Willibald Gluck,-0.52440244,10.908861,13
Arturo Toscanini Claude Debussy,-1.5108246,10.564353,9
Arturo Toscanini Dmitri Shostakovich,-0.46801263,10.836225,4
Arturo Toscanini Edward Elgar,-0.21968342,10.403167,9
Arturo Toscanini Felix Mendelssohn,-1.4274465,11.027293,21
Arturo Toscanini Ferde Grofé,-0.8317971,10.19815,5
Arturo Toscanini Franz Joseph Haydn,0.9066969,11.522423,11
Arturo Toscanini Franz Schubert,-0.05837148,11.307651,7
Arturo Toscanini Georges Bizet,1.3245245,11.918249,3
Arturo Toscanini Giacomo Puccini,3.5573912,6.8569536,37
Arturo Toscanini Gioachino Rossini,-0.2429362,12.137432,5
Arturo Toscanini Giuseppe Verdi,3.5218108,7.47384,147
Arturo Toscanini Giuseppe Verdi NBC Symphony Orchestra,3.206768,8.40363,11
Arturo Toscanini Hector Berlioz,0.43624905,11.4458,10
Arturo Toscanini Jascha Heifetz Johannes Brahms New York Philharmonic,-0.6412397,10.832067,6
Arturo Toscanini Jascha Heifetz Ludwig van Beethoven,-1.7650813,11.182418,4
Arturo Toscanini Jean Sibelius,-1.2491575,10.317475,7
Arturo Toscanini Johannes Brahms,-0.2136942,11.210993,40
Arturo Toscanini Johannes Brahms NBC Symphony Orchestra Vladimir Horowitz,-0.2488809,10.9959,12
Arturo Toscanini Leonard Sharrow Wolfgang Amadeus Mozart,-0.32247043,12.254411,3
Arturo Toscanini Ludwig van Beethoven,0.09137966,11.315559,70
Arturo Toscanini Ludwig van Beethoven NBC Symphony Orchestra,-0.038036115,11.099621,30
Arturo Toscanini Ludwig van Beethoven New York Philharmonic,0.8437841,11.549789,4
Arturo Toscanini Ludwig van Beethoven Rudolf Serkin,-0.29573017,11.174789,3
Arturo Toscanini Luigi Cherubini,0.042659994,11.246469,5
Arturo Toscanini Modest Mussorgsky,-0.060956385,10.337,3
Arturo Toscanini NBC Symphony Orchestra Pyotr Ilyich Tchaikovsky Vladimir Horowitz,-0.32415855,10.7750225,8
Arturo Toscanini Ottorino Respighi,-0.095917135,10.190843,11
Arturo Toscanini Pyotr Ilyich Tchaikovsky,-0.098171726,10.189617,7
Arturo Toscanini Richard Strauss,-1.5347449,10.416503,13
Arturo Toscanini Richard Wagner,-0.36116415,10.26232,33
Arturo Toscanini Wolfgang Amadeus Mozart,0.33743405,11.667995,36
Arturo Toscanini Zoltán Kodály,-1.872601,11.476305,3
Arun Kumar,5.0375276,8.344259,7
Arun Kumar Parul Ghosh,1.910549,13.441149,5
Arun Kumar Suraiya,2.7044108,12.685697,4
As Estrelas Léo Peracchi e Sua Orquestra Nilo Sérgio,3.7425818,8.825373,3
As I Lay Dying,10.3843775,13.867302,11
Ascharyamoyee Dasi,0.34765434,11.816742,4
Aschberger Saitenmusi,3.0182629,13.195088,12
Asha Bhosle,6.2698693,6.824227,95
Asha Bhosle Geeta Dutt,6.404024,6.732269,3
Asha Bhosle Kishore Kumar,8.564292,7.056762,10
Asha Bhosle Lata Mangeshkar,6.323188,7.0869493,3
Asha Bhosle Mohammed Rafi,6.699599,7.176722,35
Asha Bhosle Shamshad Begum,6.7512364,5.9972963,4
Ashana,-1.9032371,10.551262,5
Ashanti,9.96976,10.508847,9
Ashanti Ja Rule,14.567515,8.6535845,4
Ashes Remain,9.7439785,12.320194,4
Ashford & Simpson James Simpson,10.257634,8.991439,4
Ashlee Simpson,11.735076,11.165145,5
Ashley Tisdale,10.21667,12.352499,5
Ashok Kumar,1.2278805,12.473251,14
Ashok Kumar Devika Rani,2.9058714,12.70516,5
Ashok Kumar Kanan Devi,1.6096038,12.629078,5
Ashok Kumar Leela Chitnis,1.9918166,12.284367,5
Ashra,-0.80385244,10.971801,5
Ashraf Khan,5.2071357,7.056517,3
Asia,9.157594,12.987666,16
Asit Baran,1.7363414,12.615748,3
Asking Alexandria,9.976277,13.753016,26
Asleep At The Wheel,10.425346,9.1834,5
Astor Piazzolla,2.3653095,12.350854,4
Astra Desmond Henry Purcell,3.8009655,8.197393,4
Astrid Varnay Günther Treptow Hans Hotter Et Al. Inge Borkh Ira Malaniuk Josef Greindl Richard Wagner,3.289852,7.3556542,3
Astrud Gilberto,5.7134194,8.234192,41
Astrud Gilberto João Gilberto Stan Getz,4.785549,7.7905154,3
Astrud Gilberto Stanley Turrentine,6.410149,7.900094,4
Astrud Gilberto The New Stan Getz Quartet,5.333658,5.5346427,6
Astrud Gilberto Walter Wanderley,7.245584,8.800497,7
Aswad,5.431055,12.644882,5
At The Drive In,10.166725,13.828977,8
At The Gates,6.8825727,14.119897,3
Aterciopelados,11.151783,9.7346525,5
Athanase Sika,6.1485176,9.270903,8
Atlanta Rhythm Section,9.02496,8.8243475,22
Atlantic Starr,7.7867236,9.027002,17
Atlas Genius,11.320399,11.171316,3
Atmosphere,14.475116,8.922111,26
Atomic Kitten,10.826668,9.694429,4
Atreyu,10.51269,13.770229,20
Atta Boy,6.1838408,9.819588,3
Attila,10.179818,13.267497,5
Attila the Hun,6.4987154,6.4008036,5
Audio Adrenaline,11.864635,9.071438,3
Audioslave,9.50848,12.153203,27
Audrey Hepburn,3.0850506,8.579877,3
Audrey Hepburn Fred Astaire,4.362594,9.166681,4
Audrey Hepburn Fred Astaire Kay Thompson,5.93933,8.312346,4
August Alsina,8.814662,11.711836,3
August Burns Red,7.24802,13.976578,5
Augustus Pablo,5.1754956,12.8689995,4
Augustus Pablo King Tubby,5.4189134,13.438266,9
Aurra,11.473311,8.77038,4
Austin Mahone,11.516633,11.038559,3
Austin Moon,11.826333,10.388373,9
Australian Crawl,11.446526,10.071712,6
Authority Zero,9.781898,12.985932,4
Autograph,9.400374,12.278289,8
Autoheart,10.018674,9.369766,3
Ava Max,11.201487,10.928986,5
Avant,9.997587,9.203629,8
Avant KeKe Wyatt,8.911298,11.047366,3
Avelino Muñoz,4.5185595,12.892994,16
Avelino Muñoz Sylvia de Grasse,6.883502,6.338585,12
Avenged Sevenfold,10.191679,13.358804,63
Aventura,11.110832,7.616403,43
Average White Band,10.4981785,8.667294,20
Avicii,10.684885,11.844107,18
Avinash,1.759471,12.385637,3
Avinash Jyotsna Bhole,2.196244,12.739968,3
Avinash Vyas,1.8807756,13.491815,4
Avril Lavigne,10.98159,12.907957,44
Axel Gillison Johann Sebastian Bach,-1.9008033,12.234951,4
Axel Stordahl And His Orchestra Doris Day,4.326633,8.652446,7
Axel Stordahl Orchestra Frank Sinatra,3.2539093,7.6692114,8
Azealia Banks,13.678765,9.940827,3
Aztec Camera,10.016054,9.805819,6
Azucar Moreno,11.919957,8.939694,3
Azucena Maizani Francisco Canaro,1.4790951,12.934676,12
Azumi Inoue,7.499322,7.393002,6
Azymuth,4.7532067,13.025096,5
B Jayamma,5.9908295,6.7008967,7
B Jayamma Chittoor V. Nagaiah,6.341645,6.246172,7
B*Witched,11.901245,9.014825,3
B. Chagy,-1.8364898,10.911938,5
B.B. King,7.5550346,8.071719,116
"B.B. King Bobby ""Blue"" Bland",3.7136002,6.0412993,7
B.B. King Eric Clapton,9.332505,8.954437,6
B.J. Thomas,7.453863,7.6785655,4
B.S. Raja Iyengar G. V. Krishnamurthy Ganapathibhat Kamala Bai Lakshmi Bai M. V. Subbaiah Naidu R. Nagendra Rao,5.3944025,3.76703,4
B.T. Express,11.283499,8.725982,6
B.o.B,11.293418,12.208021,3
B2K,11.337018,9.234886,3
B2K Diddy,13.445635,8.942247,3
BANKS,6.859917,10.172971,4
BANNERS,9.836842,12.724123,3
BENEE,10.384628,9.648255,5
BIGBANG,10.921393,11.430726,9
BLACKPINK,10.93474,11.585543,9
BONES,8.098889,10.609873,6
BROCKHAMPTON,10.067251,10.458439,22
BTS,10.957044,11.7884035,116
BTS Steve Aoki,8.250537,10.8626175,4
BURNOUT SYNDROMES,9.909856,12.738555,3
Babasónicos,10.660582,10.599573,3
Babatunde Olatunji,6.8912163,13.067097,16
Babe Ruth,5.5224423,13.475525,3
Baby Alka,1.9098763,13.4492235,3
Baby Bash Frankie J,14.046288,9.129798,5
Baby Bash T-Pain,10.251611,10.671686,3
Baby Dodds,1.9123999,12.941036,6
Baby Huey & The Baby Sitters,6.6924777,12.853737,8
Baby Keem,13.401764,9.428219,4
Baby Lullaby Academy,-1.7297492,12.358201,9
Baby Washington,8.949866,7.522661,3
Babyface,9.631753,10.024246,25
Bachman-Turner Overdrive,9.685998,9.700019,27
Bacilos,11.928971,8.8863945,5
Backstreet Boys,10.618653,10.735916,46
Bad Boys Blue,10.452024,8.777632,6
Bad Brains,8.939647,13.112122,48
Bad Bunny,9.854243,10.566243,31
Bad Bunny J Balvin,11.307007,11.101515,7
Bad Company,9.267328,9.226956,90
Bad English,8.416454,11.627502,5
Bad Manners,5.9780855,12.836758,5
Bad Meets Evil,14.032797,10.062257,7
Bad Religion,11.128006,13.271469,91
Bad Suns,11.448542,10.919773,12
Bad Wolves,9.501498,12.200128,3
Badfinger,8.89354,10.348448,26
Badly Drawn Boy,7.5166473,8.986488,3
Baha Men,12.104482,8.691021,3
Bahamas,8.295171,8.575202,10
Bailey's Nervous Kats,4.4304085,12.962183,7
Balaidas Sil,0.54406077,12.677726,3
Balbir,5.9945693,5.903248,4
Balgandharva,1.1360235,12.498703,10
Balla Et Ses Balladins,2.9267776,11.414239,3
Ballyhoo!,10.912191,9.921326,4
Balmorhea,5.175054,13.887312,3
Baltimore Symphony Orchestra Benjamin Britten David Zinman Yo-Yo Ma,-1.2337414,12.2213125,4
Bananarama,12.0139475,9.856825,7
Band Of Skulls,8.928604,11.263133,3
Band of Horses,9.2432375,12.870345,9
Banda Arkangel R-15,8.889066,6.906514,6
Banda Blanca,11.124803,8.188523,3
Banda Brava,9.062048,6.812179,3
Banda Brava Chalino Sanchez,11.185221,6.936046,8
